order_id,customer_name,customer_email,customer_phone,customer_address,product_title,product_rating,discounted_price,original_price,discount_percentage,is_best_seller,delivery_date,data_collected_at,product_category,quantity,order_date
N2C4T0OXNM,Amber Burton,fishersteven@example.org,(990)482-2756x2003,"52730 Nicole Courts, Lake Carloschester, FL 29505",Portable Toy Car - Sports Edition,2.7,320.28,821.24,61,False,2023-03-18,2025-09-17,Sports,1,2023-09-15
MP5OZ04R4O,Rebecca Powers,drandolph@example.com,+1-350-958-6234x741,"13579 David Garden Suite 645, Loganton, ID 88859",Premium Running Shoes - Sports Edition,1.4,518.89,960.9,46,False,2023-11-17,2025-09-17,Sports,1,2024-05-23
M6T569OB8C,Stephen Lin,johnnyfleming@example.com,5335843642,"991 Price Parks Apt. 927, Burkeborough, VI 52415",Premium Book - Electronics Edition,3.3,916.23,1636.12,44,False,2025-02-08,2025-09-17,Electronics,5,2025-03-07
975T5DF4JD,Stephanie Pierce,richard06@example.com,262-858-8913,"814 Michael Flat Suite 609, Margaretmouth, AL 58751",High-End T-Shirt - Books Edition,4.7,75.76,137.74,45,False,2024-10-04,2025-09-17,Books,5,2023-06-03
7GSCMF96R3,Tasha Young,michellewhite@example.com,302-877-2955,"40735 Emily Viaduct, Careyland, VI 01645",Durable Smartphone - Books Edition,4.4,1891.49,1949.99,3,False,2023-11-15,2025-09-17,Books,5,2024-12-29
SLVWJ9KT9M,Jonathan Durham,uquinn@example.net,001-927-463-7180x239,"49028 Angela Islands Suite 997, Marissaberg, MD 80447",High-End Toy Car - Sports Edition,4.9,773.72,899.68,14,True,2024-10-31,2025-09-17,Sports,3,2024-01-31
GXGXRG8F8C,David Church,ycabrera@example.org,001-342-320-8773,"59712 Bowen Port Suite 875, North William, ID 78461",High-End Laptop - Toys Edition,3.4,327.19,962.32,66,False,2024-12-02,2025-09-17,Toys,2,2023-03-03
SCLZZXGQA7,Eileen Walters,brooksmary@example.net,(524)944-3358,"1561 Annette Tunnel, Lake Sean, PA 07227",Durable Laptop - Sports Edition,2.3,121.75,179.05,32,True,2025-01-16,2025-09-17,Sports,3,2024-12-29
ZWV812B7X2,Anna Khan,watsonpaul@example.com,315.389.3709x029,"482 Johnson Heights, Jacksonview, MS 65668",Eco-Friendly Blender - Sports Edition,4.5,433.3,687.78,37,False,2024-08-31,2025-09-17,Sports,5,2023-07-21
FEC5T7ZGYN,Michael Baldwin,lydia86@example.net,+1-434-644-4856,"09851 Donald Points, Hudsonton, OK 44239",Eco-Friendly Blender - Beauty Edition,2.4,714.97,1051.43,32,False,2023-12-07,2025-09-17,Beauty,5,2025-09-10
A7GTE6J3BN,Francisco Richardson,zjones@example.org,594-563-5398x9294,"69033 Andrew Forest Suite 813, Lake Rodneyfort, IN 82966",Premium Toy Car - Electronics Edition,3.6,1703.26,1957.77,13,True,2024-04-29,2025-09-17,Electronics,1,2023-02-09
KBHAQF3PO6,William Curtis,abarrett@example.org,515-336-8675,"8178 Travis Ports, South Stacy, NJ 18593",Premium Smartphone - Sports Edition,1.6,1463.53,1608.28,9,False,2025-04-25,2025-09-17,Sports,3,2025-05-19
JIRT3W7AGH,James Crawford,thompsonsherry@example.net,001-540-355-4195x75838,"Unit 7106 Box 2349, DPO AA 33780",Eco-Friendly T-Shirt - Home & Kitchen Edition,1.8,666.74,1626.2,59,True,2023-09-23,2025-09-17,Home & Kitchen,5,2023-01-19
07ZATYLIBT,Kristin Freeman,richjason@example.org,435.560.3837x6784,"58900 Allen Courts, Alvaradoton, MO 02263",Portable Toy Car - Clothing Edition,1.5,147.81,220.61,33,True,2023-05-06,2025-09-17,Clothing,4,2023-09-24
UJC3RXE5HU,Patricia Shaw,heather26@example.com,+1-510-652-4432x192,"337 William Mills Apt. 365, Port Karenfort, KS 89148",Eco-Friendly Running Shoes - Sports Edition,2.9,32.41,53.13,39,False,2024-04-03,2025-09-17,Sports,1,2023-04-01
WFXB2A8H92,Jeffery Taylor,qgonzales@example.org,923-550-6982x054,"4686 Travis Heights, Port Jaredstad, SD 34890",Eco-Friendly Lipstick - Electronics Edition,3.5,179.81,366.96,51,False,2023-07-25,2025-09-17,Electronics,2,2024-06-19
U5JBKHFH1D,Melanie Barnett,huffrachel@example.net,366-962-7583,"124 Patrick Flat Apt. 265, South Brettfurt, MA 20213",Budget Running Shoes - Electronics Edition,4.8,965.67,1254.12,23,True,2025-05-08,2025-09-17,Electronics,1,2025-01-25
5T96PWXSWB,Raymond Hill,jason70@example.com,001-869-549-6672,"947 Anthony Shore, South Russellbury, VA 76962",High-End Lipstick - Electronics Edition,4.3,396.65,650.25,39,True,2023-09-25,2025-09-17,Electronics,2,2024-10-05
8LVLZ26D1R,Alex Hull,donnawalker@example.org,001-702-856-2455x4910,"752 Blair Center, Flynnfort, MO 85158",High-End Laptop - Sports Edition,2.0,204.39,400.76,49,False,2024-06-05,2025-09-17,Sports,2,2024-09-01
GKEW1V7MKX,Wendy Harmon,hwright@example.com,436-883-3033x98553,"USS Fuller, FPO AE 35798",Portable Book - Toys Edition,1.1,666.86,1550.83,57,False,2023-08-03,2025-09-17,Toys,4,2024-04-28
GYWMZUE69L,Miss Susan Gonzalez,oowen@example.org,001-937-471-4424x864,"8693 Garcia Square, Russellmouth, AS 86152",Portable Blender - Home & Kitchen Edition,4.7,1082.71,1569.14,31,True,2024-03-01,2025-09-17,Home & Kitchen,4,2025-06-29
REAO9KLIBO,Sharon Baker,scottrickey@example.com,777-317-2732,"1024 Scott Avenue, Sarahmouth, AR 69751",Eco-Friendly Laptop - Books Edition,4.3,902.3,1640.55,45,False,2024-01-07,2025-09-17,Books,5,2024-05-09
CF31SI2EJ6,Amy Becker,adamhebert@example.net,001-358-339-1747x816,"948 Wright Row, South Derrickville, MS 25769",High-End T-Shirt - Sports Edition,1.5,486.92,760.82,36,True,2025-02-05,2025-09-17,Sports,1,2025-03-15
RNR6XIYM8G,Barbara Watson,pcortez@example.com,+1-842-646-0428x34817,"33188 Andre Spurs, Rebeccabury, PR 93593",Portable Running Shoes - Books Edition,2.0,554.8,571.96,3,True,2023-10-01,2025-09-17,Books,4,2023-02-08
JJMF2CK4JB,Melissa Sandoval,jessicamyers@example.org,001-241-597-3911,"6847 Pham Shore Suite 146, Lopezbury, OK 62874",Portable T-Shirt - Home & Kitchen Edition,4.8,33.43,34.82,4,True,2023-08-02,2025-09-17,Home & Kitchen,3,2025-06-09
KG8FVMQ22W,Amber Sanchez,johnnorman@example.net,323-262-8325,"33813 Taylor Crossing, Alvaradotown, VA 11547",Eco-Friendly Book - Beauty Edition,1.1,202.93,654.62,69,False,2025-05-19,2025-09-17,Beauty,4,2025-06-18
A0ZL2IVNWL,Kimberly Small,victoriahawkins@example.org,001-790-903-9679x190,"97676 Kevin Lake Apt. 533, Brownton, ME 06479",Portable Toy Car - Home & Kitchen Edition,1.5,41.87,87.22,52,False,2023-07-26,2025-09-17,Home & Kitchen,5,2024-09-25
I2RBI1OJXW,Ryan Hurley,perezjustin@example.net,7015729623,"7699 Caleb Field Apt. 963, East Gloria, TX 74383",Portable Running Shoes - Electronics Edition,2.1,1034.96,1398.6,26,False,2024-09-04,2025-09-17,Electronics,3,2023-09-13
48AB5G8ZR0,Michael Johns,gthomas@example.com,001-911-505-7720,"641 James Corner Apt. 535, Brandonstad, PW 75033",Budget Book - Sports Edition,1.2,287.2,574.41,50,True,2024-02-28,2025-09-17,Sports,4,2023-06-28
ZY0WX0CV4Z,Matthew Middleton,lortiz@example.net,338.641.8916x14371,"599 Wright Flats, New Benjamin, PW 52293",Durable Blender - Toys Edition,2.8,1038.21,1504.65,31,True,2025-09-08,2025-09-17,Toys,2,2023-01-19
5L6E1Y4CP5,William Edwards,xellis@example.com,(493)842-8952x4762,"662 Emily Tunnel, South Alexandra, SC 47583",Durable Running Shoes - Sports Edition,1.9,1004.08,1394.56,28,False,2024-04-01,2025-09-17,Sports,2,2025-06-23
VDMSNFANS1,Jacob Smith,castanedablake@example.org,396.645.4184x5727,"4254 Juarez Flat Suite 849, New Micheleside, RI 12914",Budget Blender - Beauty Edition,4.5,977.54,1503.91,35,True,2023-07-12,2025-09-17,Beauty,5,2024-09-12
E8H0GKMXZQ,Christopher King,brownlindsey@example.org,(606)976-3232,"817 Reyes Junctions, South Rebecca, MI 38993",Eco-Friendly Lipstick - Electronics Edition,2.9,846.55,1801.18,53,True,2024-04-04,2025-09-17,Electronics,4,2024-07-23
WUDBI0E8P0,Tanya Shaw,crystalfowler@example.com,857.947.1551,"478 Amy Ford, Denisemouth, NJ 74424",High-End Running Shoes - Electronics Edition,3.1,19.18,42.62,55,False,2023-07-12,2025-09-17,Electronics,2,2023-12-26
N3HVXNPEAA,Christina Fowler,leonardcharles@example.net,+1-621-416-0056x77210,"470 Bates Plains, South Marissa, WY 89669",Premium Smartphone - Home & Kitchen Edition,1.3,970.93,1427.84,32,False,2024-02-18,2025-09-17,Home & Kitchen,3,2023-02-01
QGQ3GOYJDZ,Peter Murphy,isaac32@example.com,+1-599-749-9602x64355,"70700 Lam Ridge Apt. 229, North Michael, OH 65738",Premium Lipstick - Sports Edition,4.6,278.87,371.83,25,False,2024-03-30,2025-09-17,Sports,5,2023-10-29
NI2K4DFWYP,Seth Charles,hnielsen@example.com,+1-821-883-9158x129,"043 Myers Turnpike, Dylanshire, AK 69512",Eco-Friendly Lipstick - Beauty Edition,3.3,1334.64,1828.27,27,False,2025-01-17,2025-09-17,Beauty,3,2023-10-05
G7Y6DP5E02,Anthony Flores,phillip12@example.com,815-401-8814x17953,"217 Turner Oval, Port Christopherburgh, FL 09789",Eco-Friendly Running Shoes - Books Edition,1.3,674.23,853.46,21,True,2023-07-20,2025-09-17,Books,5,2025-03-18
7W6XL92V8E,Terri Smith,robert07@example.net,001-873-611-8550x58944,"6579 Edward Port, South Johnhaven, NE 89448",Budget Toy Car - Toys Edition,4.3,565.63,1067.23,47,True,2023-02-26,2025-09-17,Toys,1,2023-01-20
RRY0TJO1W1,Susan Dean,benjaminkatherine@example.org,257-691-6515x635,"93678 Brady Club Apt. 941, Richardbury, OK 12280",Eco-Friendly Laptop - Toys Edition,4.1,1527.32,1660.13,8,True,2025-02-25,2025-09-17,Toys,3,2023-02-05
9L2QOYNZZ6,Eugene Russell,monica70@example.org,386.760.5733x840,"Unit 5270 Box 9566, DPO AP 46840",Eco-Friendly Blender - Toys Edition,4.0,632.09,672.44,6,True,2025-08-15,2025-09-17,Toys,1,2024-01-23
U2PZXR15N9,Michael Martin,krista08@example.com,690-790-1873,"77441 Stephen Unions, West Elizabethview, CA 53336",Durable T-Shirt - Clothing Edition,1.9,1122.11,1385.32,19,False,2024-05-01,2025-09-17,Clothing,1,2023-04-15
013IWU3MMN,Lauren Smith,dalerollins@example.org,001-551-852-7093x047,"0880 Christine Skyway, Stanleychester, TN 13291",Portable Running Shoes - Books Edition,2.8,351.25,403.74,13,True,2023-08-13,2025-09-17,Books,5,2023-09-24
FFFNG9XM72,Carol Stevens,robert93@example.net,670-223-2784x7906,"818 Butler Isle Apt. 405, Fowlerchester, TN 90971",Durable Running Shoes - Electronics Edition,1.3,61.19,142.3,57,False,2025-07-28,2025-09-17,Electronics,2,2025-07-07
N3OX27KRH5,Brenda Fitzgerald,krosales@example.com,001-416-694-7592x790,"85669 Chavez Islands Suite 561, New Sara, MI 94253",Eco-Friendly Blender - Beauty Edition,2.5,220.6,450.21,51,False,2025-06-24,2025-09-17,Beauty,2,2025-04-06
2SF6JZAAT3,David Turner,shelbyblackwell@example.org,937-923-3917x7690,"USNV Maddox, FPO AA 26639",Durable Lipstick - Home & Kitchen Edition,3.4,23.76,30.86,23,False,2024-08-17,2025-09-17,Home & Kitchen,1,2023-05-14
RLABO37004,Rebecca Blanchard,gsanders@example.net,438-809-9936,"85311 Santiago Drive, Cobbville, VI 97090",Eco-Friendly Book - Toys Edition,1.7,774.81,1408.75,45,False,2024-09-09,2025-09-17,Toys,2,2025-02-27
4QIATYE94E,Jennifer Moss,jessica08@example.net,316-620-6901x516,"1680 Lynch Prairie, Rachelbury, NY 03639",Durable Blender - Home & Kitchen Edition,3.6,454.12,1107.62,59,True,2024-07-07,2025-09-17,Home & Kitchen,4,2023-06-14
9A16KVHTT1,Paul Jenkins,martha47@example.org,943-728-8348x69387,"PSC 2220, Box 4823, APO AP 84451",High-End Lipstick - Beauty Edition,1.9,317.41,391.86,19,False,2024-09-27,2025-09-17,Beauty,4,2023-08-01
XC47J7T7E0,Phillip Burke,pwilson@example.org,6168903328,"200 Schroeder Crest, North Georgemouth, NH 34486",Portable Running Shoes - Electronics Edition,3.7,992.3,1210.12,18,False,2024-12-05,2025-09-17,Electronics,5,2025-02-20
LTGXA69L3Q,Kylie Hernandez,taylor22@example.com,893.743.2595x082,"38587 Heather Circle, North Kylebury, AS 21380",Portable Toy Car - Clothing Edition,4.6,367.02,531.92,31,False,2024-03-18,2025-09-17,Clothing,1,2024-04-17
C75F0MPZF2,Sarah Miller,karl09@example.org,8055031634,"28459 Mccall Row Apt. 520, North Michaelhaven, MS 83908",Durable Smartphone - Beauty Edition,4.1,1248.49,1950.77,36,True,2024-05-24,2025-09-17,Beauty,2,2024-01-20
XVL2MIJM53,William Mays,kathryn81@example.net,9578094886,"USNS Thomas, FPO AP 16624",Portable Book - Sports Edition,2.6,808.68,1617.37,50,True,2023-02-08,2025-09-17,Sports,2,2025-02-19
ZY4I2XRRU6,Michael Odom,david23@example.com,322.554.0254x184,"16238 Alicia Track Apt. 548, Port Amychester, OH 56217",Budget Toy Car - Electronics Edition,2.4,626.09,948.62,34,False,2023-01-08,2025-09-17,Electronics,2,2024-06-05
AXK442BC4D,Lauren Wilson,mooreryan@example.com,434.245.5784x0405,"667 Steven Dale, Boonetown, CA 27227",Eco-Friendly Book - Sports Edition,2.9,83.06,156.71,47,True,2023-03-11,2025-09-17,Sports,1,2024-07-25
5IWLTZKID5,Megan Moore,jefferyshepard@example.net,420-655-9043,"67844 Jeffrey Villages, West Williambury, MO 64804",Budget Book - Electronics Edition,3.3,92.21,98.1,6,True,2023-12-21,2025-09-17,Electronics,2,2024-11-16
3X7UXG4LDE,Jamie Mccarty,danielle96@example.com,9435301455,"680 Dawn Bypass, Lake Luis, KS 81548",Budget T-Shirt - Sports Edition,4.9,386.18,941.91,59,False,2024-01-08,2025-09-17,Sports,2,2023-09-30
7Q2P7Z34Z8,Meagan Walter,wsaunders@example.net,(557)254-0679x038,"9817 Medina Crossroad Suite 841, Normanchester, HI 19635",Portable Book - Books Edition,1.9,1188.48,1722.44,31,True,2023-03-25,2025-09-17,Books,3,2023-07-19
F3DWTOO1IB,Sara Jones,thompsonjeremiah@example.net,001-347-772-3152x5654,"8735 Mcmahon Ranch Suite 113, North Sarahbury, NE 67231",Durable Smartphone - Clothing Edition,2.8,167.05,214.17,22,False,2023-08-24,2025-09-17,Clothing,4,2023-02-19
JVLCH3RI08,David Douglas,richard75@example.org,+1-963-893-8063x27893,"6874 Nicholas Run Suite 901, Port Lisaland, WA 77423",Budget Book - Clothing Edition,2.8,504.38,884.87,43,True,2023-01-11,2025-09-17,Clothing,2,2024-06-24
5ST39XUNX5,Melanie Mays,icline@example.org,411-543-1514,"069 Rebecca Courts, North Kristyshire, CO 65265",Durable Lipstick - Beauty Edition,4.3,1334.54,1828.14,27,True,2025-07-13,2025-09-17,Beauty,4,2025-06-29
O494W8ZHOA,Kylie Franklin,richard87@example.net,(915)570-7690,"279 Orozco Ford, Michaelland, AL 42844",Durable Toy Car - Toys Edition,3.0,179.04,186.5,4,True,2023-04-27,2025-09-17,Toys,5,2024-07-01
Q5XX34NPAF,Alexandra Schwartz,nathanbrown@example.com,001-504-217-0905x9791,"4946 Courtney Landing Apt. 008, North Sara, PA 01091",High-End Toy Car - Toys Edition,3.5,29.13,30.03,3,False,2023-02-06,2025-09-17,Toys,1,2025-06-04
WQ1NA344KP,Daniel Mckenzie,emccullough@example.org,858.288.9691,"9293 Lopez Ports Apt. 676, Andersonborough, LA 83497",Durable Toy Car - Toys Edition,2.2,508.83,1211.51,58,False,2025-08-27,2025-09-17,Toys,5,2023-08-01
DGILEEICOC,Anna Richardson,christopherandersen@example.org,+1-907-720-5903,"70023 Wilson Park Apt. 813, New Katherineburgh, DC 14199",Premium Toy Car - Home & Kitchen Edition,3.2,295.8,704.29,58,False,2025-07-28,2025-09-17,Home & Kitchen,3,2024-02-15
BMMRJA6EPR,Tony Blake,thowe@example.org,372.490.5972,"9327 Tiffany Spring, Weeksview, OK 37379",Portable Toy Car - Home & Kitchen Edition,4.1,946.59,1113.64,15,False,2024-07-03,2025-09-17,Home & Kitchen,2,2024-04-10
DT0G6J0O2S,Kenneth Baker,jamie16@example.net,+1-621-957-0172x97880,"119 Smith Turnpike, Lake Rebeccamouth, MP 14050",Portable T-Shirt - Home & Kitchen Edition,2.8,266.53,380.76,30,True,2023-01-03,2025-09-17,Home & Kitchen,1,2024-04-23
1O63FOLSCH,Amy Patrick,alison00@example.com,+1-808-912-6277x988,"84387 Anderson Streets Suite 456, Stephenchester, GA 51464",Portable Blender - Toys Edition,1.0,504.69,1009.37,50,False,2025-04-19,2025-09-17,Toys,1,2025-07-03
5YI4OKIT6Q,Ellen Davis,xpalmer@example.com,222-247-9627,"034 Wall Springs Apt. 024, Carlsonport, MI 38044",Premium T-Shirt - Toys Edition,4.1,303.13,571.94,47,False,2023-05-16,2025-09-17,Toys,4,2025-08-06
NAIQ7JX25O,Emily Spencer,qrichardson@example.org,427.784.4481,"11722 Lewis Street, New Laura, IA 83185",High-End Running Shoes - Clothing Edition,1.7,659.35,659.35,0,False,2024-01-01,2025-09-17,Clothing,3,2023-11-15
EF5QEJQQBR,Lindsey Bullock,elizabeththomas@example.com,692.229.1602x834,"116 Whitney Harbor, Reedview, SD 51733",Durable Running Shoes - Toys Edition,2.1,810.88,1725.28,53,True,2024-06-17,2025-09-17,Toys,5,2024-02-22
KMLRGLKFKX,Megan Hamilton,frazierdavid@example.net,562-942-3439,"8409 James Mountains Suite 445, Mcdonaldville, MS 30506",Budget Smartphone - Electronics Edition,4.4,126.28,280.62,55,False,2025-04-13,2025-09-17,Electronics,2,2025-04-22
SU616EZ0RS,Anna Perkins,warnereric@example.com,913-391-1140x303,"3966 Daniel Wall, North Gregorychester, IN 21109",Durable T-Shirt - Electronics Edition,2.2,1481.61,1949.49,24,True,2023-03-27,2025-09-17,Electronics,2,2023-09-04
NMUZLODGV7,Jacqueline Oconnell,melissa28@example.org,6755244674,"69443 Joyce Lock Apt. 053, Jamesmouth, MP 37753",Portable Smartphone - Books Edition,1.1,335.71,633.41,47,True,2024-07-11,2025-09-17,Books,1,2025-08-15
ZAUKRBC3MN,Amy Jackson,brianowens@example.org,460.631.0368x6765,"13766 Gordon Highway Apt. 315, Jacobchester, MS 73603",Eco-Friendly Blender - Sports Edition,4.5,160.88,206.25,22,False,2024-12-05,2025-09-17,Sports,3,2025-09-07
NUB49RSUTT,Jerry Adams,idurham@example.org,+1-995-650-3098x640,"75038 Matthew Well, West Courtneystad, LA 68427",Durable Running Shoes - Clothing Edition,2.6,1187.9,1349.89,12,False,2024-08-03,2025-09-17,Clothing,3,2024-02-16
J5PPKUGJMA,Mary Lopez,pstewart@example.org,(405)446-1696,"6892 Hubbard Alley, West Rebeccaville, NY 02604",Portable Running Shoes - Clothing Edition,2.5,398.85,438.3,9,True,2025-05-24,2025-09-17,Clothing,1,2024-12-30
WTQ43V9MPU,Barbara Benson,geraldpadilla@example.com,+1-550-618-1957x4385,"130 Kenneth Divide Suite 629, Stevenborough, AK 53495",Budget Running Shoes - Home & Kitchen Edition,3.0,860.05,1264.78,32,True,2025-05-28,2025-09-17,Home & Kitchen,1,2023-03-01
0NJQQJZBIJ,Emily Hunt,brendacochran@example.com,(449)469-5282x1297,"PSC 8281, Box 9026, APO AE 78370",Budget Toy Car - Beauty Edition,2.2,390.66,831.2,53,False,2025-02-18,2025-09-17,Beauty,4,2023-09-14
LMZQ36I0YE,Audrey Martinez,lhubbard@example.com,795.332.1237x36909,"9367 Ariana Port Suite 813, Joneschester, MP 26981",Budget Running Shoes - Toys Edition,2.8,434.5,1277.94,66,False,2024-11-16,2025-09-17,Toys,4,2024-07-15
ZUC6D7FXIY,Richard Porter,wgarrison@example.net,+1-495-207-1511x030,"838 Garcia Views Apt. 314, Combsborough, PW 59635",High-End T-Shirt - Home & Kitchen Edition,3.0,89.08,129.1,31,True,2025-02-26,2025-09-17,Home & Kitchen,5,2024-10-30
YEXGTBR1G8,Kristin Jones,brittany81@example.org,001-393-842-2013,"007 Meza Isle Suite 087, Hawkinsfort, NY 19188",Eco-Friendly Toy Car - Home & Kitchen Edition,2.6,796.81,1422.87,44,True,2024-05-30,2025-09-17,Home & Kitchen,5,2025-06-26
6GP8W0Y6RE,Tiffany Marsh,timothyortiz@example.net,831-906-7923,"77422 Lopez Circles Apt. 803, Cruzburgh, IA 23504",Durable Blender - Clothing Edition,4.3,283.48,885.88,68,True,2023-12-27,2025-09-17,Clothing,5,2024-04-30
WVO5WFBR87,Joseph Larson,caseycheryl@example.org,001-218-882-5192x897,"1997 Richards Overpass Suite 791, Oconnorport, MO 52222",High-End Toy Car - Home & Kitchen Edition,3.2,540.36,635.72,15,False,2025-08-09,2025-09-17,Home & Kitchen,4,2023-01-30
PRW3M1A1IO,Albert Johnson,colonsandy@example.org,305.559.2652,"377 Barnett Key, Port Jeffreyton, DC 39977",Durable Book - Clothing Edition,4.9,700.22,886.36,21,True,2023-04-29,2025-09-17,Clothing,1,2023-02-10
3EZOZ9682M,Billy Juarez,jennifermontoya@example.com,378-266-2988,"596 Stephen Green, South Melanie, NE 25883",Portable T-Shirt - Toys Edition,4.2,183.98,259.13,29,False,2025-04-09,2025-09-17,Toys,3,2025-05-04
QUNJVPQ9GM,Mr. Matthew Eaton MD,kimberly65@example.com,814.588.6993,"6119 Amber Cliffs, Castillomouth, TX 38269",Premium T-Shirt - Beauty Edition,2.7,904.26,932.23,3,True,2024-12-01,2025-09-17,Beauty,5,2025-04-27
2SK99ENIB5,Michael Wilkinson,fjames@example.net,+1-380-834-2216x0352,"286 Watson Divide, South Raymond, NJ 59634",Durable Laptop - Home & Kitchen Edition,1.5,1330.49,1430.63,7,False,2024-02-05,2025-09-17,Home & Kitchen,3,2023-01-21
PDWHRAIA3K,Charles Campbell,emilyarnold@example.net,+1-304-226-5424,"238 Marie Motorway, New Sarahmouth, OK 11822",Budget Blender - Clothing Edition,3.7,133.73,382.09,65,False,2025-03-21,2025-09-17,Clothing,5,2025-09-12
E6P6SK2N32,Megan Gonzalez,ellenbautista@example.com,+1-696-762-1102,"44635 Harmon Springs Apt. 403, New Gina, MD 82541",High-End Smartphone - Beauty Edition,3.9,205.48,236.18,13,False,2025-08-11,2025-09-17,Beauty,1,2025-06-12
37OKIXTG1B,Evan Schneider,raylisa@example.com,(208)711-1652x276,"18625 Valerie Brooks, West Holly, MA 79167",Eco-Friendly Laptop - Beauty Edition,1.8,521.53,1002.94,48,False,2024-05-18,2025-09-17,Beauty,4,2023-08-16
L7SD2MW107,Madison Powell,emilylee@example.org,915.984.8356x9455,"155 Hannah Ways, South Mark, TX 11576",Premium Laptop - Home & Kitchen Edition,1.9,1166.49,1534.85,24,True,2025-08-23,2025-09-17,Home & Kitchen,5,2023-01-13
U385EHZ3LL,Stephanie Gutierrez,erodriguez@example.org,937-812-0548x543,"PSC 0355, Box 2769, APO AP 52393",Durable Laptop - Electronics Edition,2.0,1640.62,1674.1,2,False,2023-10-12,2025-09-17,Electronics,5,2025-01-06
LBALD7ZNCV,Ashley Cain,eparrish@example.com,5254010234,"614 Donald Keys, Malonetown, AS 73091",Eco-Friendly Laptop - Electronics Edition,3.5,637.38,1225.73,48,True,2025-07-19,2025-09-17,Electronics,1,2024-09-10
CJ6D89ROG3,Benjamin Smith,alyssa87@example.com,(486)704-0581x4763,"87706 Ann Land, South Christopherfurt, FL 82385",Eco-Friendly Laptop - Books Edition,2.9,129.54,249.11,48,True,2023-07-29,2025-09-17,Books,1,2023-12-21
TMYBGNX1N8,Amber Phillips,anthonytorres@example.org,+1-626-623-7804x37910,"44109 Larsen Grove, New Stephanie, MD 66481",Budget Laptop - Home & Kitchen Edition,1.3,1361.45,1680.8,19,True,2024-03-20,2025-09-17,Home & Kitchen,4,2024-05-20
ZI08K67HKL,Erin Howard,rnunez@example.com,(736)365-3512x992,"470 King Way, West Kristinfurt, MO 43090",Durable Blender - Toys Edition,4.8,964.63,1358.63,29,True,2023-11-14,2025-09-17,Toys,4,2025-09-13
