order_id,customer_name,customer_email,customer_phone,customer_address,product_title,product_rating,discounted_price,original_price,discount_percentage,is_best_seller,delivery_date,data_collected_at,product_category,quantity,order_date
JYJGH60BBW,Kathleen Brown,casey11@example.com,001-327-518-6341x74224,"2915 Montoya Terrace, Port Jacob, MI 75595",Eco-Friendly Laptop - Beauty Edition,1.6,1629.45,1917.0,15,True,2023-12-07,2025-09-17,Beauty,5,2024-05-27
RRSCN2RAM0,David Hogan,zcarroll@example.org,(608)472-1708,"7443 Joshua Grove Suite 308, Cummingsfurt, MO 03893",Budget Toy Car - Sports Edition,4.7,291.92,429.3,32,True,2024-12-03,2025-09-17,Sports,3,2025-07-17
NTXQW633XM,Derek Smith,kathleen07@example.com,(409)226-3826x9532,"PSC 8961, Box 1098, APO AE 57777",Eco-Friendly T-Shirt - Electronics Edition,4.6,294.77,300.79,2,False,2023-08-17,2025-09-17,Electronics,5,2024-12-15
5VQOD9ECBJ,Grant Lindsey,pburgess@example.org,477.661.3718,"72847 Thompson Rue Apt. 997, Sanchezside, NJ 16400",High-End Smartphone - Toys Edition,3.2,1295.88,1424.04,9,False,2023-06-11,2025-09-17,Toys,5,2025-02-12
4L8Q2K0DW3,Caitlin Wheeler,derrick69@example.net,703.699.0559,"24353 Victor Brook, Wufurt, PW 40778",Durable Laptop - Electronics Edition,4.5,928.93,1272.51,27,False,2024-01-14,2025-09-17,Electronics,1,2024-07-30
DQXARPOKAK,Lori Keith,dheath@example.net,001-913-944-3829x774,"09397 Michael Springs Suite 648, Debraton, AZ 16342",Eco-Friendly Smartphone - Books Edition,2.1,788.2,1608.57,51,False,2024-04-13,2025-09-17,Books,4,2024-02-02
Z9Z0XV18JE,Stephanie Kim,hernandezerin@example.net,001-829-501-2568x371,"27616 Harris Garden Suite 519, North Sarah, SC 86293",Premium T-Shirt - Clothing Edition,4.1,751.48,1445.16,48,False,2023-04-14,2025-09-17,Clothing,1,2024-12-08
R18TO559AQ,Mary Baldwin,stokesrachel@example.com,671.252.8402x31947,"48425 Wilson Ridge, Lake Michael, SD 12999",Portable Smartphone - Clothing Edition,4.1,281.48,356.3,21,True,2023-05-04,2025-09-17,Clothing,2,2025-04-04
F3HUFBMCMG,Maria Miller,nicolemeyers@example.net,773.773.9651x30352,"539 Bryant Drives, New Katie, VT 82616",High-End Toy Car - Clothing Edition,3.8,554.56,770.22,28,False,2024-03-22,2025-09-17,Clothing,5,2024-03-12
0259I0OEXJ,Linda Moyer,olsonmike@example.net,474.708.9973x82442,"USNV Day, FPO AP 92149",High-End Book - Sports Edition,2.8,564.1,1311.86,57,False,2025-08-16,2025-09-17,Sports,2,2024-08-19
WEXLOPKNZQ,Benjamin Johnson,jessicapatrick@example.com,001-355-826-0816x90208,"699 David Burgs, Underwoodburgh, AL 71698",Premium Blender - Clothing Edition,4.5,1594.9,1594.9,0,False,2025-06-21,2025-09-17,Clothing,4,2023-10-17
XXKBXHDVHR,Ruth Taylor,jasonflores@example.net,201-434-8890x43136,"62287 Reid Streets Suite 791, Port Vincent, PR 91546",Portable Blender - Electronics Edition,2.6,280.95,540.28,48,True,2024-04-29,2025-09-17,Electronics,2,2024-02-10
JMRIYG33QB,Jonathan Williams,whitejohn@example.org,975.595.4013x650,"2841 Paul Route Apt. 372, Phillipside, CO 94121",Budget Toy Car - Home & Kitchen Edition,4.8,899.26,1524.17,41,True,2024-12-09,2025-09-17,Home & Kitchen,1,2024-05-09
UUYBPM74MX,Alicia Cox,coxtina@example.org,213.633.2084x054,"980 Gray Extension, North Ashley, CA 30519",Premium T-Shirt - Sports Edition,3.9,13.25,20.07,34,True,2025-06-04,2025-09-17,Sports,4,2024-09-30
FPG95TCWOX,Diane Watson,johnsonmichael@example.org,(824)900-8288,"PSC 9202, Box 4516, APO AE 47677",Eco-Friendly Smartphone - Home & Kitchen Edition,3.5,606.93,820.18,26,True,2025-05-26,2025-09-17,Home & Kitchen,2,2024-06-16
ER1APMU36W,John Anderson,harrisoncharles@example.com,+1-940-929-0595x7281,"4343 Mitchell Neck, New Kelly, AR 53529",High-End Lipstick - Sports Edition,4.6,605.75,1477.43,59,True,2024-07-23,2025-09-17,Sports,5,2024-01-04
6AF5EUSCQH,Elizabeth Andrews,vkennedy@example.net,630.919.8081x270,"0671 Finley Isle, Websterhaven, NV 40975",High-End Smartphone - Toys Edition,2.0,1020.99,1245.11,18,True,2023-12-16,2025-09-17,Toys,3,2024-08-27
CUEBE0KB4V,Andrew Mitchell,dcastillo@example.org,568-656-7524x480,"895 Kathryn Views, Lucasbury, NJ 77444",Premium Smartphone - Beauty Edition,4.0,957.1,1650.18,42,True,2023-02-11,2025-09-17,Beauty,1,2024-04-17
FVRLJPWRBG,Ricky Moreno,cwolf@example.com,(345)563-1941,"1522 James Ridge Suite 561, Hintontown, MI 96239",Eco-Friendly Running Shoes - Sports Edition,4.7,80.7,122.28,34,True,2024-12-25,2025-09-17,Sports,4,2024-08-15
G5WF5NG6WC,Lisa Collins,mgreen@example.net,338-522-3589x135,"697 Noble Club, Port Michelle, WV 05223",Budget Book - Books Edition,1.5,1306.35,1319.55,1,False,2025-01-14,2025-09-17,Books,4,2024-04-12
JMPXV5YCMB,Danny Tucker,alexandra56@example.net,(631)440-9826,"8034 John Summit Apt. 342, West Ianfurt, IL 31124",Eco-Friendly Lipstick - Clothing Edition,2.1,253.69,445.07,43,False,2023-12-10,2025-09-17,Clothing,5,2024-04-27
FHW6WUAPNB,Whitney Carter,catherinekim@example.org,285.809.5321x490,"16006 Charles Corners, Taylorbury, PW 65166",High-End Book - Books Edition,1.8,1282.33,1491.08,14,True,2024-08-28,2025-09-17,Books,1,2025-06-29
X8AMIJW3Y0,Zachary Richards,collinbullock@example.org,001-495-991-4731x49189,"687 Richard Branch, Lake Jackieburgh, KY 13675",Durable Lipstick - Books Edition,4.9,590.26,1439.66,59,True,2025-06-01,2025-09-17,Books,5,2023-10-11
I2FNT8O6C4,Samantha Lane,charlespeterson@example.net,640.336.5021x16134,"8060 Michael Place, Whitefort, LA 60619",Portable Running Shoes - Clothing Edition,4.9,449.16,1213.95,63,False,2025-05-26,2025-09-17,Clothing,3,2024-06-21
7NNM9CCHQA,Nicole Mora,billykennedy@example.org,+1-865-219-4354x72033,"Unit 4633 Box 9285, DPO AE 68224",Durable T-Shirt - Clothing Edition,4.3,611.73,1132.83,46,True,2025-03-10,2025-09-17,Clothing,4,2024-07-18
81PM4JXN8T,Victoria Flores,amy36@example.com,453.508.7157x061,"084 Mann Mount Suite 454, North Andreashire, MP 96797",Budget Toy Car - Home & Kitchen Edition,3.8,520.84,1041.67,50,False,2024-04-18,2025-09-17,Home & Kitchen,2,2024-08-06
VSV4D55EP1,Alan Johnson,joseph88@example.org,+1-753-902-9996,"0495 Trujillo Shores Apt. 088, East Carlburgh, ND 36456",Durable Toy Car - Beauty Edition,2.2,622.55,1245.1,50,True,2024-12-13,2025-09-17,Beauty,4,2023-09-22
5CMAHG80HW,Tyler Rich,bennettshane@example.com,5267666071,"15774 Maynard Shoal Apt. 810, Shannonside, FL 02553",Budget Blender - Sports Edition,1.1,789.8,1316.34,40,False,2024-10-04,2025-09-17,Sports,3,2024-03-26
ASXXS8AMIB,Cynthia Butler,parkerdavid@example.com,(313)585-3157x7401,"295 Villa Circle Apt. 377, Lake Andrewfurt, IA 78375",Durable Book - Books Edition,4.5,112.41,119.59,6,True,2023-05-31,2025-09-17,Books,4,2025-05-30
TG0HITNWK7,Jose Rubio,tcantu@example.org,459-842-2794,"51852 Crawford Meadow, Lake Phillip, VA 22058",Portable Toy Car - Electronics Edition,2.8,471.72,512.74,8,False,2024-05-07,2025-09-17,Electronics,4,2025-02-25
P43ZZ2P7F6,Tyler Valencia,josephrobin@example.com,(634)734-3245x245,"0201 Murray Heights, Madisonberg, WY 51003",Portable Smartphone - Beauty Edition,1.7,1258.36,1997.4,37,True,2023-06-23,2025-09-17,Beauty,3,2025-06-04
W85YNEJN6D,James Lawson,crawfordsandra@example.net,+1-469-646-6503x67644,"5389 Ruben Union, Jessicaview, PR 02175",Durable Laptop - Books Edition,4.2,11.35,29.1,61,False,2024-07-09,2025-09-17,Books,3,2023-08-28
QE54I8G662,Richard Sanders,margaretgrant@example.org,598.356.3460,"481 Grant Parkways, Branchstad, FL 63907",High-End T-Shirt - Sports Edition,2.3,1601.57,1740.84,8,False,2025-08-09,2025-09-17,Sports,5,2024-01-16
53X7KVG9HX,Carolyn Alexander,kwood@example.com,001-549-306-6396x568,"76149 Woods Shores Apt. 601, New Linda, AL 40185",Portable Laptop - Sports Edition,4.7,249.88,324.52,23,False,2025-05-27,2025-09-17,Sports,5,2024-08-12
OK1I0P6YS0,Dustin Perez,ashlee82@example.com,430-912-6660x2859,"6834 Amber Extensions Apt. 490, West Michael, TX 36245",High-End Book - Home & Kitchen Edition,3.6,196.61,385.51,49,False,2024-04-04,2025-09-17,Home & Kitchen,3,2024-06-21
0JSYWRHG7J,Roger Reid,joshua42@example.org,971-769-0521x190,"03638 Paige Creek Apt. 542, Brownborough, AR 96809",Premium Smartphone - Home & Kitchen Edition,2.7,395.96,404.04,2,False,2024-10-07,2025-09-17,Home & Kitchen,2,2025-05-08
XMKO98HYIX,Kelsey Evans,joseph67@example.com,671.460.3694x7249,"839 Higgins Corner Apt. 259, West Robert, HI 46681",Eco-Friendly Book - Books Edition,2.0,634.77,1548.23,59,False,2025-03-20,2025-09-17,Books,3,2023-09-03
V2BACVRCB9,Alejandro Gordon,robinsonsheena@example.net,+1-565-506-3632,"9658 Andrew Run Suite 371, North Ian, NJ 68371",High-End Running Shoes - Toys Edition,3.4,343.64,350.65,2,False,2025-02-26,2025-09-17,Toys,1,2023-07-18
V4UXRTS409,Amber Myers,jamesschmitt@example.org,3596165632,"0572 English Mountains, Port Katelyn, VA 16913",Premium Toy Car - Toys Edition,1.5,886.66,943.26,6,True,2023-02-16,2025-09-17,Toys,4,2023-03-16
0PDJBQQ0UC,Michael Young,browndawn@example.com,325-611-7312x78210,"4231 Jonathan Shoal Suite 401, Ashleyland, UT 34748",Premium Smartphone - Toys Edition,2.0,100.82,272.48,63,True,2023-07-19,2025-09-17,Toys,2,2023-01-21
GA37Q58LQU,Christopher Hawkins,williammartin@example.org,9038609289,"22114 Martin Pike Apt. 997, Caldwellhaven, WI 12303",Eco-Friendly Lipstick - Toys Edition,2.0,1109.43,1562.58,29,True,2025-01-15,2025-09-17,Toys,1,2023-12-24
6099RAZ2I1,Carlos Haynes,janicerush@example.net,5834867322,"893 Jennifer Ranch, East Christopher, DE 75681",Budget Book - Clothing Edition,3.8,1040.9,1051.41,1,True,2023-07-10,2025-09-17,Clothing,5,2023-03-10
