order_id,customer_name,customer_email,customer_phone,customer_address,product_title,product_rating,discounted_price,original_price,discount_percentage,is_best_seller,delivery_date,data_collected_at,product_category,quantity,order_date
SR25Q6TB6U,Joseph Jenkins,kyleball@example.org,(605)489-9337,"2138 Edward Shore Suite 433, Andersontown, OR 48942",Durable Laptop - Electronics Edition,4.8,1727.75,1941.29,11,False,2024-09-18,2025-09-17,Electronics,4,2023-04-04
99KEFLLLLB,Paige Kelley,marywilliams@example.com,648-910-4353x603,"27881 Campbell Roads, Lake Robyn, AS 72949",Budget Running Shoes - Sports Edition,4.1,1409.59,1423.83,1,False,2023-08-30,2025-09-17,Sports,1,2023-09-05
HD2J9YYTY0,Monica Durham,estradascott@example.org,(210)888-8444x197,"073 Bates Cove Apt. 283, Bakershire, RI 51286",High-End Toy Car - Books Edition,1.8,452.71,1460.35,69,True,2024-09-24,2025-09-17,Books,2,2025-01-13
U10T6TRWFD,Deborah Preston,robin29@example.com,852.466.8080x90824,"908 Anderson Mission, Claytonton, WA 83814",Eco-Friendly Book - Sports Edition,4.0,428.56,441.81,3,True,2024-11-07,2025-09-17,Sports,1,2025-06-04
91EQW52IFS,Kelsey Vega,townsendjoel@example.net,+1-692-270-5884x18102,"2567 Taylor Point Apt. 636, Fergusonburgh, NH 74868",Budget Lipstick - Books Edition,4.6,626.07,1138.3,45,True,2025-01-19,2025-09-17,Books,1,2023-06-05
XE0DTZ3U5C,Mark Graves,bradfordkyle@example.org,001-319-726-7479x64971,"45601 Walter Inlet, West Patrick, SC 18530",Durable Smartphone - Books Edition,3.2,1198.64,1410.16,15,False,2025-07-16,2025-09-17,Books,3,2023-10-04
E49L4M8MP8,Elizabeth White,juliemartinez@example.com,676.590.4972x015,"974 Teresa Circle, Port Mackenzie, FM 62246",Budget Lipstick - Beauty Edition,2.2,745.37,1733.43,57,False,2024-10-24,2025-09-17,Beauty,5,2023-07-31
QNTSNBXPBT,Krystal Watkins,michelle60@example.net,001-978-572-4382x440,"8468 Grimes Row Apt. 423, South Jessica, MO 08854",High-End T-Shirt - Home & Kitchen Edition,1.3,610.18,1452.82,58,True,2025-09-07,2025-09-17,Home & Kitchen,2,2025-04-15
WUVH373K07,Maria Munoz,davisemily@example.net,(753)947-4463,"170 Burke Underpass, North Austin, FL 40226",Durable T-Shirt - Books Edition,2.3,334.61,816.11,59,True,2024-02-19,2025-09-17,Books,4,2023-02-05
L304S42C4V,Gary Maxwell,nicholasrichards@example.com,926-577-5985x61932,"4422 Diaz Row, Patrickburgh, AL 88168",Eco-Friendly T-Shirt - Books Edition,1.6,1218.36,1562.0,22,True,2025-06-26,2025-09-17,Books,4,2024-04-07
J0G8VXABTN,Stacey Soto,zsmith@example.net,(883)868-5378x51191,"39298 Arnold Ridge Suite 377, Oliviafort, ME 83239",High-End Lipstick - Clothing Edition,1.9,1017.5,1884.26,46,False,2024-03-03,2025-09-17,Clothing,5,2023-05-07
JQD1R6P6T3,Holly Malone,flowersdaniel@example.net,843.531.0926x53269,"3750 Price Well, Michaelborough, CT 27234",Budget Smartphone - Beauty Edition,2.6,25.09,28.51,12,False,2023-10-29,2025-09-17,Beauty,4,2023-01-24
UKLCT0K97X,Brandi Shannon,mary85@example.net,(385)319-6138x2299,"1463 Christina Manor, Patrickview, VI 66536",Eco-Friendly T-Shirt - Books Edition,4.2,263.02,848.46,69,True,2024-01-11,2025-09-17,Books,2,2024-03-19
OM3TIK0BZ3,Jay Rowland DVM,shobbs@example.net,886-761-2918,"36407 Warren Mission, Batestown, TN 20144",Durable Book - Electronics Edition,2.9,385.44,876.0,56,True,2025-01-23,2025-09-17,Electronics,4,2024-06-09
OFHSVCQ85V,Timothy Swanson,dmcgee@example.org,+1-356-879-6344x07148,"3376 Hunt Highway Suite 018, New Dale, LA 55861",Premium Smartphone - Home & Kitchen Edition,2.5,751.58,1232.1,39,False,2023-09-10,2025-09-17,Home & Kitchen,5,2023-08-02
Z6JIEH6TPP,Stacey Lucas,davidmarquez@example.com,+1-962-611-7208x8670,"58116 Katrina Burg Apt. 565, Lake Blakeborough, GA 98066",Budget Laptop - Beauty Edition,4.4,330.88,919.12,64,False,2023-11-25,2025-09-17,Beauty,2,2023-05-08
CX18YXOH2M,Justin Schroeder,maxwellapril@example.net,+1-878-667-7894x53871,"58866 Trevor Creek, Derekchester, ID 18704",Durable Running Shoes - Electronics Edition,2.6,621.06,1217.77,49,True,2024-03-24,2025-09-17,Electronics,4,2023-10-24
MXNGO17F4P,Alexander Moreno,fowlervictoria@example.com,+1-299-684-2472,"015 Huff Lake, East Danaborough, RI 02160",Eco-Friendly Lipstick - Home & Kitchen Edition,3.1,35.19,109.96,68,True,2024-07-29,2025-09-17,Home & Kitchen,5,2025-07-15
73G6EJI9X5,Patrick Smith,manuelbailey@example.net,(526)887-2354,"2638 Vincent Avenue, Port John, IL 28211",Premium Laptop - Home & Kitchen Edition,1.6,1059.37,1765.61,40,False,2023-03-14,2025-09-17,Home & Kitchen,1,2024-09-08
SGLS97IX47,Karen Doyle,jennifer88@example.net,+1-353-994-8542,"USNS Martinez, FPO AE 25149",High-End Running Shoes - Clothing Edition,1.3,1454.34,1652.66,12,False,2025-08-17,2025-09-17,Clothing,4,2025-02-08
P32C885TQE,Todd Jones,qwilliams@example.com,768.689.1136x9953,"8109 Hall Turnpike Apt. 525, Samanthamouth, PR 69010",Eco-Friendly Running Shoes - Beauty Edition,2.9,553.66,636.39,13,True,2025-02-03,2025-09-17,Beauty,5,2023-07-16
XORM2JWLDH,Ryan Hall,leslieroberts@example.org,001-629-675-6059x914,"678 Greene Plaza Apt. 478, Amyville, KY 01183",High-End Running Shoes - Toys Edition,3.1,795.23,795.23,0,False,2023-11-27,2025-09-17,Toys,3,2024-09-28
F7ID7NUPY7,Kristin Olson,anthony34@example.net,817.816.3422x324,"78740 Connie Loop Apt. 746, Stokesmouth, VI 11256",Durable T-Shirt - Beauty Edition,3.4,479.03,825.92,42,True,2023-06-21,2025-09-17,Beauty,5,2025-07-08
MJVQNOS938,Brittney Snyder,sandraclements@example.net,209-567-3756,"Unit 6331 Box 0063, DPO AP 08623",Eco-Friendly Book - Clothing Edition,2.7,694.13,1416.59,51,False,2024-11-28,2025-09-17,Clothing,2,2023-02-22
V27E0M0Z0X,Robert Castro,sabrinawalters@example.net,393.968.7999x969,"6096 Russell Islands Apt. 445, Williamshire, NV 08752",Premium T-Shirt - Sports Edition,2.2,1789.69,1945.31,8,False,2024-04-10,2025-09-17,Sports,4,2025-07-17
LKUT4OUQCR,Lynn Barton,hobrien@example.org,889.759.4854x167,"8539 Wayne Burg Suite 534, Thompsonport, ME 15065",Portable Lipstick - Home & Kitchen Edition,3.0,1314.89,1851.96,29,False,2024-08-20,2025-09-17,Home & Kitchen,4,2025-08-14
CV7ATRQCVP,Jacob Shaw,jeffbrooks@example.org,(698)580-1234,"39189 Woods Plaza Apt. 401, Port Jenniferfurt, VA 73216",Eco-Friendly Book - Toys Edition,2.5,532.98,1522.8,65,False,2024-09-02,2025-09-17,Toys,5,2024-01-23
5V0W8R0RPM,Marilyn Brown MD,hannahedwards@example.net,(538)555-7335x13891,"330 Chelsey Camp Suite 790, West Paul, ME 44056",Budget Lipstick - Toys Edition,2.3,1706.67,1796.5,5,True,2023-09-27,2025-09-17,Toys,4,2024-01-25
RBP709S9LE,Brittany Robinson,margaret86@example.net,(354)364-0607,"6078 Daniel Glen, North Jenniferview, ID 71345",Budget Smartphone - Toys Edition,2.7,49.91,75.62,34,True,2025-02-17,2025-09-17,Toys,5,2023-10-22
1KQ0TN8OTG,Marissa Khan,kwalls@example.com,+1-242-331-0109,"75154 Dennis Island Suite 039, Singhside, ID 85070",Portable Toy Car - Clothing Edition,4.6,579.75,610.26,5,False,2024-06-18,2025-09-17,Clothing,4,2025-04-26
0EAHQ7CMQV,Richard Trevino,gchambers@example.net,+1-271-223-4023x41928,"2128 Melissa Field Apt. 924, Katrinatown, TX 29892",Premium T-Shirt - Beauty Edition,4.8,844.23,1110.83,24,False,2024-04-03,2025-09-17,Beauty,3,2024-01-13
AB94AOA13I,Eugene Guerra,zkennedy@example.org,(406)220-4360,"PSC 0587, Box 2603, APO AA 31213",Portable Book - Clothing Edition,1.5,778.92,1162.56,33,False,2023-06-22,2025-09-17,Clothing,4,2024-08-19
3O7M4WSHM2,Tabitha Booker,wwade@example.org,850.327.6745x9799,"Unit 3600 Box 0091, DPO AE 22053",Budget T-Shirt - Books Edition,1.5,1425.03,1548.95,8,False,2023-02-04,2025-09-17,Books,2,2023-11-02
5K0CK8YW9A,Amber Rosales,wwilson@example.com,8702451604,"794 Johnson Ridges, West Henryfort, ME 36175",Eco-Friendly Running Shoes - Beauty Edition,3.3,608.61,1644.88,63,False,2024-10-20,2025-09-17,Beauty,2,2023-04-28
G6X9SOX3DC,Victoria Ellis,robertawright@example.org,(900)616-0853,"Unit 0632 Box 7339, DPO AA 69584",Portable Laptop - Toys Edition,2.7,319.62,743.3,57,False,2023-09-25,2025-09-17,Toys,4,2023-12-17
BU8J2Q5KIJ,Ronald Mcdaniel,gregoryschmidt@example.com,481-405-3402,"3803 Fernandez Street Apt. 247, Christinastad, SC 06867",Portable T-Shirt - Home & Kitchen Edition,2.1,441.8,441.8,0,True,2024-02-29,2025-09-17,Home & Kitchen,4,2023-02-22
EGL68SVGBF,John Cabrera,julie29@example.net,468-355-2070,"23641 Kathleen Forest, Jenniferton, AR 59210",Budget Blender - Books Edition,2.4,899.35,1696.89,47,False,2023-11-30,2025-09-17,Books,5,2025-07-25
92OPWFSYEC,Rebekah Jackson,richardvargas@example.org,+1-484-647-8566x3239,"6348 Davis Cliff Suite 358, Mikaylaborough, MS 53777",Budget Laptop - Sports Edition,4.9,121.82,380.7,68,True,2023-11-29,2025-09-17,Sports,5,2023-08-11
3R7POQVPAN,Shane Thomas,saraortiz@example.net,(482)262-3738,"303 Adams Inlet, North Alexport, AR 50649",Portable Book - Home & Kitchen Edition,3.1,930.34,1069.36,13,False,2023-09-25,2025-09-17,Home & Kitchen,5,2023-07-22
M2319WCLPV,Nicole Ellis,lorihanson@example.com,+1-984-833-0218x72684,"17597 Brian Course Apt. 771, New Paulahaven, IN 16818",Premium Laptop - Toys Edition,1.5,849.69,976.66,13,True,2024-07-23,2025-09-17,Toys,4,2023-01-03
GB2YOHAAYT,Brandy Valdez,jhorton@example.com,001-794-626-8097x77286,"17008 Paul Hill Apt. 199, Comptonport, MS 87814",Budget Running Shoes - Beauty Edition,2.6,376.12,1106.23,66,True,2024-11-22,2025-09-17,Beauty,1,2024-02-17
K9C16K7ZHN,Wendy Price,floresscott@example.net,+1-794-981-3657x20839,"586 Collins Springs Apt. 946, Gillespieberg, NV 18742",Portable Toy Car - Sports Edition,1.9,582.94,1575.52,63,False,2025-09-07,2025-09-17,Sports,4,2023-05-04
VMR65P0PAX,Gary Jordan,walkermatthew@example.net,+1-671-893-1835,"230 Kevin Fall Suite 366, Michaelport, AR 48173",Durable Toy Car - Beauty Edition,2.8,543.33,1752.67,69,True,2023-06-20,2025-09-17,Beauty,5,2024-12-14
YV5EABMZ7B,Kimberly Lawson,fschwartz@example.net,001-527-212-1520x261,"23178 Griffin Path, New Luisfort, RI 83044",Eco-Friendly Lipstick - Sports Edition,3.2,500.16,1064.16,53,False,2025-05-19,2025-09-17,Sports,3,2023-02-02
DG60DGN5F0,Donna Jackson,hamiltonernest@example.net,(745)586-2483x5303,"268 Ashley Prairie, West Whitneyfurt, KY 74540",Eco-Friendly Running Shoes - Home & Kitchen Edition,1.1,216.83,380.41,43,False,2024-06-24,2025-09-17,Home & Kitchen,5,2024-12-28
1SPW1MLKQ6,Debbie Wilkins,sarah11@example.org,001-491-618-5577x34456,"830 Kyle Way, Jonesmouth, IL 14356",Durable Smartphone - Beauty Edition,4.4,104.95,143.77,27,False,2024-11-08,2025-09-17,Beauty,2,2023-04-07
VWHEK3BRY7,Kendra Floyd,smithlinda@example.net,+1-313-984-2161x934,"Unit 4080 Box 1120, DPO AE 60908",Premium Lipstick - Home & Kitchen Edition,2.1,711.42,781.78,9,True,2024-10-19,2025-09-17,Home & Kitchen,2,2023-02-13
REEASVYE1N,Sean Garcia,riversjodi@example.net,664-933-2236,"047 Scott Stream Apt. 217, West Melanieport, CO 82963",Portable Laptop - Electronics Edition,2.1,822.16,1749.27,53,True,2025-01-19,2025-09-17,Electronics,5,2025-05-28
CXHKKHMOQ6,Shannon Lambert,simsapril@example.net,001-309-529-4405,"54969 Wiley Dale, Lake Nicholas, NJ 81693",Premium Lipstick - Clothing Edition,2.6,463.32,681.36,32,True,2025-03-07,2025-09-17,Clothing,2,2024-01-16
JV9EMV800B,Sarah Figueroa,ogomez@example.com,455-950-7125x732,"4931 Phillips Forks, Tinastad, GU 56237",Premium Toy Car - Home & Kitchen Edition,1.5,781.8,1776.81,56,True,2024-12-21,2025-09-17,Home & Kitchen,2,2025-08-21
33IGKL73P0,Ashley Yates,wigginsjonathan@example.net,(892)867-0468x62597,"248 Stephanie Light, Angelshire, OH 49175",High-End Running Shoes - Books Edition,4.7,821.63,1325.21,38,False,2023-09-06,2025-09-17,Books,5,2025-04-24
QZ8P57PMEN,Daniel Peterson,xpalmer@example.net,513-298-4581,"770 Zachary Alley, Brittneystad, GU 30408",Portable Book - Home & Kitchen Edition,2.5,313.63,368.98,15,True,2023-09-13,2025-09-17,Home & Kitchen,5,2024-11-18
LGJWZKNEU5,Donald Cruz,eric59@example.net,(882)625-2114,"37876 Matthew Junction, Bartonmouth, DE 42364",Durable T-Shirt - Electronics Edition,3.5,985.93,1449.9,32,False,2023-12-14,2025-09-17,Electronics,1,2023-02-18
FSOWOT1W16,Shane Le,feliciarose@example.com,(324)688-3072x6615,"37106 Marshall Corners, North Jasonstad, CT 93746",Portable Book - Electronics Edition,1.2,49.22,106.99,54,False,2023-12-12,2025-09-17,Electronics,1,2025-03-27
LZNZWJKEXO,Mrs. Deborah Morales MD,mclaughlinmario@example.com,777-243-3354x335,"7934 Christian Squares, West Philip, MN 30927",Portable Running Shoes - Clothing Edition,1.2,938.93,1841.04,49,True,2025-04-17,2025-09-17,Clothing,2,2024-12-26
DUP2FQ10KL,Elizabeth Long,qcoleman@example.net,001-389-518-9772x46499,"496 Rachel Shores, West Carlmouth, CO 94699",Portable Running Shoes - Clothing Edition,4.8,1071.01,1127.38,5,True,2024-05-08,2025-09-17,Clothing,3,2025-04-24
W8XRDXXX8R,Debra Price,taguirre@example.com,+1-672-413-9950x2316,"928 Robinson View Suite 738, New Amanda, OK 90554",High-End Toy Car - Home & Kitchen Edition,3.1,569.9,647.61,12,False,2023-06-24,2025-09-17,Home & Kitchen,2,2023-08-16
59K7M1S7JL,Kyle Smith,serranokatie@example.com,+1-397-729-9427x9872,"580 Whitney Trafficway Suite 487, Mcdonaldland, ID 57041",Portable Lipstick - Beauty Edition,2.9,432.21,626.39,31,False,2024-07-27,2025-09-17,Beauty,2,2024-02-16
WO2DPG5K66,Julian Holmes,kaufmandavid@example.com,3436601489,"24472 Williamson Extension Apt. 915, North Jonathanbury, GU 05764",Premium Blender - Toys Edition,2.7,1123.88,1440.87,22,True,2023-03-20,2025-09-17,Toys,3,2023-01-13
BQWE98EOT3,Gordon Hernandez,joshuasherman@example.org,(701)727-6615x0350,"374 Steven Plains Suite 918, Millerport, NM 65964",Eco-Friendly Running Shoes - Clothing Edition,2.9,631.45,1435.11,56,False,2025-04-26,2025-09-17,Clothing,1,2025-03-07
SBM81BQ6AS,Diana Arroyo,gbaker@example.org,(975)428-2764x3477,"515 John Corners, Bakerstad, FM 03806",Portable Toy Car - Books Edition,1.7,1627.16,1627.16,0,True,2024-06-12,2025-09-17,Books,5,2023-03-12
K092XWHB75,Ashley Welch,susan86@example.org,6825051757,"25599 Rogers Parkways Apt. 657, Markshire, HI 63458",Eco-Friendly Book - Home & Kitchen Edition,2.3,959.99,1090.9,12,False,2023-12-03,2025-09-17,Home & Kitchen,1,2025-03-20
8YLAH169BB,Paul Rodriguez,collinsmatthew@example.org,254.929.8791x4019,"4001 Christine Forest Apt. 964, Melanieport, VA 60917",Budget Smartphone - Home & Kitchen Edition,2.2,188.53,330.76,43,False,2025-01-09,2025-09-17,Home & Kitchen,2,2024-01-17
57UENX1NVW,Lance Reid,matakatie@example.com,(329)741-3057,"365 Cindy Creek, Fernandezberg, HI 54622",Budget Smartphone - Electronics Edition,4.1,79.92,159.85,50,True,2024-10-15,2025-09-17,Electronics,4,2025-09-09
P02UT07ZI2,Jennifer Tanner,uhill@example.org,+1-865-624-6217,"00505 Kathy Passage, West Tinahaven, DE 47445",Budget Laptop - Electronics Edition,2.2,1431.24,1858.75,23,False,2025-02-28,2025-09-17,Electronics,1,2023-08-20
BYGOMPQCIT,Jesse Reed,susandonovan@example.com,+1-812-548-8057x433,"4955 Robert Spring Suite 896, Sanchezhaven, OH 44583",Budget Toy Car - Electronics Edition,3.6,242.56,323.42,25,False,2024-06-19,2025-09-17,Electronics,3,2025-01-11
YOA71QDF9M,John Hunt,dianeedwards@example.net,(756)865-0736,"PSC 0194, Box 0120, APO AA 64966",Eco-Friendly T-Shirt - Sports Edition,1.2,967.38,1443.85,33,True,2025-09-10,2025-09-17,Sports,4,2025-07-01
2CRCXO08Q0,Daniel Harrell,wwatkins@example.org,+1-521-572-1670x40674,"4734 Jennifer Crossroad, North Angelahaven, AS 86514",Premium Laptop - Beauty Edition,3.5,1128.65,1465.78,23,False,2025-04-13,2025-09-17,Beauty,5,2024-07-21
KHD45YXXXE,Derek Ford,shannonwilkerson@example.org,(891)363-0498x101,"26483 Kimberly Plain, Jameshaven, NJ 16567",High-End Laptop - Electronics Edition,2.1,1607.43,1869.1,14,False,2023-11-18,2025-09-17,Electronics,4,2023-08-08
H0YE1D0NDB,Jacob Garcia,amyfreeman@example.com,(940)763-0597x713,"93817 Brown Crest, Contrerasside, MP 55214",Premium Lipstick - Toys Edition,1.9,1114.72,1429.13,22,True,2023-04-12,2025-09-17,Toys,4,2023-02-21
M2Q6OB21XC,Stacy Davis,danieldrake@example.org,001-981-743-3167x12510,"52135 Peterson Ways Suite 538, Strongbury, CO 66037",Budget Running Shoes - Beauty Edition,4.1,961.06,1248.13,23,False,2024-02-26,2025-09-17,Beauty,1,2024-09-27
HSDR6TBDU3,Melissa Buck,hallmonique@example.com,(815)334-9431x45278,"Unit 4746 Box 6714, DPO AE 62720",Budget T-Shirt - Electronics Edition,4.3,50.75,84.59,40,False,2023-07-08,2025-09-17,Electronics,5,2024-01-17
A2W6134MBA,Alexander Phelps,bcain@example.com,6765440614,"355 Gonzalez Stravenue Apt. 746, Hannahtown, NE 00660",Durable Laptop - Home & Kitchen Edition,3.0,700.13,1044.97,33,True,2024-01-23,2025-09-17,Home & Kitchen,5,2025-08-08
LZUB5YNQ4A,Casey Fisher,lindsey51@example.com,421-279-1312,"4648 Karen Shores, Georgetown, NH 74780",High-End Smartphone - Toys Edition,4.0,370.12,902.72,59,False,2023-12-04,2025-09-17,Toys,5,2023-06-26
RA47WHOGT4,Justin Reilly,ryanbaker@example.org,001-221-697-9468x1017,"0608 Avila Spurs Suite 412, West Louis, ME 61914",Premium Smartphone - Sports Edition,4.2,507.14,1152.6,56,True,2024-06-23,2025-09-17,Sports,1,2025-01-14
6TOLE14E64,Ebony Aguilar,jenniferwhite@example.net,001-571-313-0610x68902,"605 Vanessa Roads, Johntown, GU 32020",Budget Running Shoes - Electronics Edition,3.0,438.42,608.92,28,True,2023-01-11,2025-09-17,Electronics,4,2024-01-04
T1DST3YFYD,Cole Chapman,davidsanchez@example.net,213.767.6657x511,"9705 Pamela Islands Apt. 787, Richardmouth, CT 80415",Eco-Friendly Book - Electronics Edition,2.5,631.13,1660.86,62,True,2024-07-08,2025-09-17,Electronics,5,2023-06-14
HLUCCGL48O,Angela Carpenter,kimjames@example.com,853-567-8619x6445,"98406 Frost Oval, North Samuel, GA 85973",High-End Lipstick - Beauty Edition,1.2,861.37,1957.65,56,True,2024-06-26,2025-09-17,Beauty,1,2024-08-11
O5YUSD6YLC,Kirk Hooper,annmcguire@example.com,533-259-4073x00572,"1831 Ferguson Points, New Brian, CT 38918",High-End Lipstick - Beauty Edition,3.7,576.71,576.71,0,False,2024-01-26,2025-09-17,Beauty,5,2024-08-25
L3218QK9DZ,Lori Cole,georgejustin@example.org,+1-939-996-4351x749,"3325 Brandon Expressway Suite 530, Guerraside, MS 12834",High-End Running Shoes - Toys Edition,3.9,304.86,483.91,37,False,2024-05-07,2025-09-17,Toys,4,2023-03-13
88RJ76P7F9,Angela Madden,ashley04@example.net,483.899.4995,"9413 Greene Manors, South Samantha, VA 25299",Budget Running Shoes - Home & Kitchen Edition,2.8,623.05,1597.56,61,False,2025-08-26,2025-09-17,Home & Kitchen,2,2024-05-09
